epoch,iso,state,tables_done,tables_total,files_done,files_total,chunks_done,http
"1787095548","2026-08-19T01:25:48+02:00","running",186,186,44134,48559,44716,"200"
"1787095578","2026-08-19T01:26:18+02:00","running",186,186,44259,48559,44841,"200"
"1787095608","2026-08-19T01:26:49+02:00","running",186,186,44390,48559,44972,"200"
"1787095639","2026-08-19T01:27:19+02:00","running",186,186,44536,48559,45118,"200"
"1787095669","2026-08-19T01:27:49+02:00","running",186,186,44671,48559,45253,"200"
"1787095699","2026-08-19T01:28:20+02:00","running",186,186,44777,48559,45359,"200"
"1787095730","2026-08-19T01:28:50+02:00","running",186,186,44813,48559,45395,"200"
"1787095760","2026-08-19T01:29:20+02:00","running",186,186,44813,48559,45395,"200"
"1787095790","2026-08-19T01:29:51+02:00","running",186,186,44813,48559,45395,"200"
"1787095821","2026-08-19T01:30:21+02:00","running",186,186,44813,48559,45395,"200"
"1787095851","2026-08-19T01:30:51+02:00","running",186,186,44813,48559,45395,"200"
"1787095881","2026-08-19T01:31:22+02:00","running",186,186,44813,48559,45395,"200"
"1787095912","2026-08-19T01:31:52+02:00","running",186,186,44813,48559,45395,"200"
"1787095942","2026-08-19T01:32:22+02:00","running",186,186,44813,48559,45395,"200"
"1787095972","2026-08-19T01:32:53+02:00","running",186,186,44813,48559,45395,"200"
"1787096003","2026-08-19T01:33:23+02:00","running",186,186,44813,48559,45395,"200"
"1787096033","2026-08-19T01:33:53+02:00","running",186,186,44813,48559,45395,"200"
"1787096063","2026-08-19T01:34:23+02:00","running",186,186,44902,48559,45485,"200"
"1787096093","2026-08-19T01:34:54+02:00","running",186,186,45038,48559,45621,"200"
"1787096124","2026-08-19T01:35:24+02:00","running",186,186,45158,48559,45741,"200"
"1787096154","2026-08-19T01:35:54+02:00","running",186,186,45268,48559,45851,"200"
"1787096184","2026-08-19T01:36:25+02:00","running",186,186,45388,48559,45971,"200"
"1787096215","2026-08-19T01:36:55+02:00","running",186,186,45479,48559,46062,"200"
"1787096245","2026-08-19T01:37:25+02:00","running",186,186,45611,48559,46194,"200"
"1787096275","2026-08-19T01:37:56+02:00","running",186,186,45753,48559,46336,"200"
"1787096306","2026-08-19T01:38:26+02:00","running",186,186,45913,48559,46496,"200"
"1787096336","2026-08-19T01:38:56+02:00","running",186,186,46042,48559,46625,"200"
"1787096366","2026-08-19T01:39:27+02:00","running",186,186,46209,48559,46792,"200"
"1787096397","2026-08-19T01:39:57+02:00","running",186,186,46345,48559,46928,"200"
"1787096427","2026-08-19T01:40:27+02:00","running",186,186,46480,48559,47063,"200"
"1787096457","2026-08-19T01:40:57+02:00","running",186,186,46618,48559,47201,"200"
"1787096487","2026-08-19T01:41:28+02:00","running",186,186,46764,48559,47347,"200"
"1787096518","2026-08-19T01:41:58+02:00","running",186,186,46925,48559,47508,"200"
"1787096548","2026-08-19T01:42:28+02:00","running",186,186,47093,48559,47676,"200"
"1787096578","2026-08-19T01:42:59+02:00","running",186,186,47223,48559,47806,"200"
"1787096609","2026-08-19T01:43:29+02:00","running",186,186,47341,48559,47924,"200"
"1787096639","2026-08-19T01:43:59+02:00","running",186,186,47446,48559,48029,"200"
"1787096669","2026-08-19T01:44:30+02:00","running",186,186,47503,48559,48086,"200"
"1787096700","2026-08-19T01:45:00+02:00","running",186,186,47503,48559,48086,"200"
"1787096730","2026-08-19T01:45:30+02:00","running",186,186,47503,48559,48086,"200"
"1787096760","2026-08-19T01:46:01+02:00","running",186,186,47503,48559,48086,"200"
"1787096791","2026-08-19T01:46:31+02:00","running",186,186,47503,48559,48086,"200"
"1787096821","2026-08-19T01:47:01+02:00","running",186,186,47503,48559,48086,"200"
"1787096851","2026-08-19T01:47:32+02:00","running",186,186,47503,48559,48086,"200"
"1787096882","2026-08-19T01:48:02+02:00","running",186,186,47503,48559,48086,"200"
"1787096912","2026-08-19T01:48:32+02:00","running",186,186,47503,48559,48086,"200"
"1787096942","2026-08-19T01:49:03+02:00","running",186,186,47503,48559,48086,"200"
"1787096973","2026-08-19T01:49:33+02:00","running",186,186,47503,48559,48086,"200"
"1787097003","2026-08-19T01:50:03+02:00","running",186,186,47503,48559,48087,"200"
"1787097033","2026-08-19T01:50:34+02:00","running",186,186,47503,48559,48087,"200"
"1787097064","2026-08-19T01:51:04+02:00","running",186,186,47503,48559,48087,"200"
"1787097094","2026-08-19T01:51:34+02:00","running",186,186,47503,48559,48087,"200"
"1787097124","2026-08-19T01:52:05+02:00","running",186,186,47503,48559,48087,"200"
"1787097155","2026-08-19T01:52:35+02:00","running",186,186,47503,48559,48087,"200"
"1787097185","2026-08-19T01:53:05+02:00","running",186,186,47503,48559,48087,"200"
"1787097215","2026-08-19T01:53:36+02:00","running",186,186,47503,48559,48087,"200"
"1787097246","2026-08-19T01:54:06+02:00","running",186,186,47503,48559,48087,"200"
"1787097276","2026-08-19T01:54:36+02:00","running",186,186,47503,48559,48087,"200"
"1787097306","2026-08-19T01:55:07+02:00","running",186,186,47503,48559,48087,"200"
"1787097337","2026-08-19T01:55:37+02:00","running",186,186,47503,48559,48088,"200"
"1787097367","2026-08-19T01:56:07+02:00","running",186,186,47503,48559,48088,"200"
"1787097397","2026-08-19T01:56:38+02:00","running",186,186,47503,48559,48088,"200"
"1787097428","2026-08-19T01:57:08+02:00","running",186,186,47503,48559,48088,"200"
"1787097458","2026-08-19T01:57:38+02:00","running",186,186,47503,48559,48088,"200"
"1787097488","2026-08-19T01:58:09+02:00","running",186,186,47503,48559,48088,"200"
"1787097519","2026-08-19T01:58:39+02:00","running",186,186,47503,48559,48088,"200"
"1787097549","2026-08-19T01:59:09+02:00","running",186,186,47503,48559,48088,"200"
"1787097579","2026-08-19T01:59:40+02:00","running",186,186,47503,48559,48088,"200"
"1787097610","2026-08-19T02:00:10+02:00","running",186,186,47503,48559,48088,"200"
"1787097640","2026-08-19T02:00:40+02:00","running",186,186,47503,48559,48088,"200"
"1787097670","2026-08-19T02:01:11+02:00","running",186,186,47503,48559,48089,"200"
"1787097701","2026-08-19T02:01:41+02:00","running",186,186,47503,48559,48089,"200"
"1787097731","2026-08-19T02:02:11+02:00","running",186,186,47503,48559,48089,"200"
"1787097761","2026-08-19T02:02:42+02:00","running",186,186,47503,48559,48089,"200"
"1787097792","2026-08-19T02:03:12+02:00","running",186,186,47503,48559,48089,"200"
"1787097822","2026-08-19T02:03:42+02:00","running",186,186,47503,48559,48089,"200"
"1787097852","2026-08-19T02:04:13+02:00","running",186,186,47503,48559,48089,"200"
"1787097883","2026-08-19T02:04:43+02:00","running",186,186,47503,48559,48089,"200"
"1787097913","2026-08-19T02:05:13+02:00","running",186,186,47503,48559,48089,"200"
"1787097943","2026-08-19T02:05:44+02:00","running",186,186,47503,48559,48090,"200"
"1787097974","2026-08-19T02:06:14+02:00","running",186,186,47503,48559,48090,"200"
"1787098004","2026-08-19T02:06:44+02:00","running",186,186,47503,48559,48090,"200"
"1787098034","2026-08-19T02:07:15+02:00","running",186,186,47503,48559,48090,"200"
"1787098065","2026-08-19T02:07:45+02:00","running",186,186,47503,48559,48090,"200"
"1787098095","2026-08-19T02:08:16+02:00","running",186,186,47503,48559,48090,"200"
"1787098126","2026-08-19T02:08:46+02:00","running",186,186,47503,48559,48090,"200"
"1787098156","2026-08-19T02:09:16+02:00","running",186,186,47503,48559,48090,"200"
"1787098186","2026-08-19T02:09:47+02:00","running",186,186,47503,48559,48090,"200"
"1787098217","2026-08-19T02:10:17+02:00","running",186,186,47503,48559,48091,"200"
"1787098247","2026-08-19T02:10:47+02:00","running",186,186,47503,48559,48091,"200"
"1787098277","2026-08-19T02:11:18+02:00","running",186,186,47503,48559,48091,"200"
"1787098308","2026-08-19T02:11:48+02:00","running",186,186,47503,48559,48091,"200"
"1787098338","2026-08-19T02:12:18+02:00","running",186,186,47503,48559,48091,"200"
"1787098368","2026-08-19T02:12:49+02:00","running",186,186,47503,48559,48091,"200"
"1787098399","2026-08-19T02:13:19+02:00","running",186,186,47503,48559,48091,"200"
"1787098429","2026-08-19T02:13:49+02:00","running",186,186,47503,48559,48091,"200"
"1787098459","2026-08-19T02:14:20+02:00","running",186,186,47503,48559,48091,"200"
"1787098490","2026-08-19T02:14:50+02:00","running",186,186,47503,48559,48091,"200"
"1787098520","2026-08-19T02:15:20+02:00","running",186,186,47503,48559,48092,"200"
"1787098551","2026-08-19T02:15:51+02:00","running",186,186,47503,48559,48092,"200"
"1787098581","2026-08-19T02:16:21+02:00","running",186,186,47503,48559,48092,"200"
"1787098611","2026-08-19T02:16:52+02:00","running",186,186,47503,48559,48092,"200"
"1787098642","2026-08-19T02:17:22+02:00","running",186,186,47503,48559,48092,"200"
"1787098672","2026-08-19T02:17:52+02:00","running",186,186,47503,48559,48092,"200"
"1787098702","2026-08-19T02:18:22+02:00","running",186,186,47503,48559,48092,"200"
"1787098732","2026-08-19T02:18:53+02:00","running",186,186,47503,48559,48092,"200"
"1787098763","2026-08-19T02:19:23+02:00","running",186,186,47503,48559,48092,"200"
"1787098793","2026-08-19T02:19:53+02:00","running",186,186,47503,48559,48093,"200"
"1787098824","2026-08-19T02:20:24+02:00","running",186,186,47503,48559,48093,"200"
"1787098854","2026-08-19T02:20:54+02:00","running",186,186,47503,48559,48093,"200"
"1787098884","2026-08-19T02:21:25+02:00","running",186,186,47503,48559,48093,"200"
"1787098915","2026-08-19T02:21:55+02:00","running",186,186,47503,48559,48093,"200"
"1787098945","2026-08-19T02:22:25+02:00","running",186,186,47503,48559,48093,"200"
"1787098975","2026-08-19T02:22:56+02:00","running",186,186,47503,48559,48093,"200"
"1787099006","2026-08-19T02:23:26+02:00","running",186,186,47503,48559,48093,"200"
"1787099036","2026-08-19T02:23:56+02:00","running",186,186,47503,48559,48093,"200"
"1787099066","2026-08-19T02:24:27+02:00","running",186,186,47503,48559,48093,"200"
"1787099097","2026-08-19T02:24:57+02:00","running",186,186,47503,48559,48094,"200"
"1787099127","2026-08-19T02:25:27+02:00","running",186,186,47503,48559,48094,"200"
"1787099157","2026-08-19T02:25:58+02:00","running",186,186,47503,48559,48094,"200"
"1787099188","2026-08-19T02:26:28+02:00","running",186,186,47503,48559,48094,"200"
"1787099218","2026-08-19T02:26:58+02:00","running",186,186,47503,48559,48094,"200"
"1787099248","2026-08-19T02:27:29+02:00","running",186,186,47503,48559,48094,"200"
"1787099279","2026-08-19T02:27:59+02:00","running",186,186,47503,48559,48094,"200"
"1787099309","2026-08-19T02:28:29+02:00","running",186,186,47503,48559,48094,"200"
"1787099340","2026-08-19T02:29:00+02:00","running",186,186,47503,48559,48094,"200"
"1787099370","2026-08-19T02:29:30+02:00","running",186,186,47503,48559,48094,"200"
"1787099400","2026-08-19T02:30:01+02:00","running",186,186,47504,48559,48096,"200"
"1787099431","2026-08-19T02:30:31+02:00","running",186,186,47504,48559,48096,"200"
"1787099461","2026-08-19T02:31:01+02:00","running",186,186,47504,48559,48096,"200"
"1787099491","2026-08-19T02:31:32+02:00","running",186,186,47504,48559,48096,"200"
"1787099522","2026-08-19T02:32:02+02:00","running",186,186,47504,48559,48096,"200"
"1787099552","2026-08-19T02:32:32+02:00","running",186,186,47504,48559,48096,"200"
"1787099583","2026-08-19T02:33:03+02:00","running",186,186,47504,48559,48096,"200"
"1787099613","2026-08-19T02:33:33+02:00","running",186,186,47504,48559,48096,"200"
"1787099643","2026-08-19T02:34:03+02:00","running",186,186,47504,48559,48096,"200"
"1787099673","2026-08-19T02:34:34+02:00","running",186,186,47504,48559,48096,"200"
"1787099704","2026-08-19T02:35:04+02:00","failed","","","","","","200"
