epoch,iso,state,tables_done,tables_total,files_done,files_total,chunks_done,http
"1787164382","2026-08-19T20:33:02+02:00","running",186,186,48246,48578,51721,"200"
"1787164412","2026-08-19T20:33:32+02:00","running",186,186,48277,48578,51788,"200"
"1787164442","2026-08-19T20:34:02+02:00","running",186,186,48294,48578,51849,"200"
"1787164472","2026-08-19T20:34:33+02:00","running",186,186,48303,48578,51907,"200"
"1787164503","2026-08-19T20:35:03+02:00","running",186,186,48331,48578,51973,"200"
"1787164533","2026-08-19T20:35:33+02:00","running",186,186,48395,48578,52054,"200"
"1787164563","2026-08-19T20:36:03+02:00","running",186,186,48481,48578,52159,"200"
"1787164593","2026-08-19T20:36:34+02:00","running",186,186,48577,48578,52264,"200"
"1787164624","2026-08-19T20:37:04+02:00","running",186,186,48577,48578,52264,"200"
"1787164654","2026-08-19T20:37:34+02:00","running",186,186,48577,48578,52264,"200"
"1787164684","2026-08-19T20:38:05+02:00","running",186,186,48577,48578,52264,"200"
"1787164715","2026-08-19T20:38:35+02:00","running",186,186,48577,48578,52264,"200"
"1787164745","2026-08-19T20:39:05+02:00","running",186,186,48577,48578,52264,"200"
"1787164775","2026-08-19T20:39:35+02:00","running",186,186,48577,48578,52264,"200"
"1787164805","2026-08-19T20:40:06+02:00","running",186,186,48577,48578,52264,"200"
"1787164836","2026-08-19T20:40:36+02:00","running",186,186,48577,48578,52264,"200"
"1787164866","2026-08-19T20:41:06+02:00","running",186,186,48577,48578,52264,"200"
"1787164896","2026-08-19T20:41:37+02:00","running",186,186,48577,48578,52264,"200"
"1787164927","2026-08-19T20:42:07+02:00","ready",186,186,48578,48578,52265,"200"
